Geo,SUMLEV,RENTA_V12
3411101008801001,SL060,32.1
3411101008901001,SL060,26
3411101009001001,SL060,31.4
3411101009101001,SL060,29.9
3401141403401001,SL060,25.3
3407373715601001,SL060,29.8
3407373715601002,SL060,32.5
3407373715601003,SL060,27.9
3401414104901001,SL060,34.9
3401414104901002,SL060,29.7
3401414104901003,SL060,33.9
3401414104901004,SL060,31.8
3401414104901005,SL060,32.8
3401414104901006,SL060,40.1
3401414104901007,SL060,29.9
3409171708201001,SL060,33.8
3405383802001001,SL060,33.8
3405383802001002,SL060,29.3
3405383802001003,SL060,34.4
3405383802001004,SL060,33.6
3405383802001005,SL060,28.3
3405383802001006,SL060,29.7
3405383802001007,SL060,34
3405383802001008,SL060,29
3405383802001009,SL060,32.1
3405383802001010,SL060,29.8
3405383802001011,SL060,32.4
3405383802002001,SL060,29.7
3405383802002002,SL060,30.3
3405383802003001,SL060,32.1
3405383802003002,SL060,35
3409252510901001,SL060,27.7
3409252590301001,SL060,34.4
3415313112101001,SL060, 
3407050508901001,SL060,30.6
3409252511001001,SL060,24.9
3409252511001002,SL060,26.7
3409252511001003,SL060,26.7
3412272702201001,SL060,23.6
3412272702201002,SL060,22.2
3412272702202001,SL060,29.4
3412272702203001,SL060,21.4
3412272702204001,SL060,27.7
3412272702204002,SL060,22.1
3409252511101001,SL060,38.8
3407090915101001,SL060,27.2
3407090915201001,SL060,35.4
3412272702301001,SL060,28.1
3412272702301002,SL060,24.3
3412272702301003,SL060,23.5
3409080810001001,SL060,26.7
3409080810001002,SL060, 
3406393903001001,SL060,30.5
3406393903001002,SL060,27.2
3402222211901001,SL060,27.6
3407242408101001,SL060,30.9
3407050509001001,SL060,
3411060606101001,SL060,26
3407090915401001,SL060,38.1
3416010105601001,SL060, 
3405353501001001,SL060,32.5
3405353501001002,SL060,32.1
3405353501001003,SL060,34.6
3405353501001004,SL060,31.7
3417262607101001,SL060,35
3417262607102001,SL060,31.4
3417262607102002,SL060,35.9
3417262607103001,SL060,38.4
3417262607104001,SL060,26.7
3417262607104002,SL060,33.6
3417262607104003,SL060,27.2
3417262607104004,SL060,30.3
3407090915501001,SL060,
3406393903101001,SL060,29.8
3411060606201001,SL060,29.8
3408020203701001,SL060,30
3408020203701002,SL060,30.2
3408020203701003,SL060,35.2
3408020203701004,SL060,32
3408020203702001,SL060,36
3408020203702002,SL060,27.9
3408020203702003,SL060,34.9
3408020203702004,SL060,34.1
3408020203703001,SL060,36.3
3408020203703002,SL060,34.2
3408020203703003,SL060,34.6
3408020203703004,SL060,30
3408020203703005,SL060,34.2
3408020203703006,SL060,30.6
3408020203703007,SL060,32
3408020203704001,SL060,32.3
3408020203704002,SL060,29.3
3408020203705001,SL060,28.3
3408020203705003,SL060,29.7
3408020203706001,SL060,30.5
3408161609701001,SL060,26
3408191913201001,SL060,
3408191913301001,SL060,42.1
3410121206801001,SL060,
3417262607201001,SL060,30.8
3408131304701001,SL060,29.4
3408131304701002,SL060,28.6
3408131304702001,SL060,25.2
3408131304702002,SL060,32.9
3408131304703001,SL060,28
3408131304703002,SL060,33.7
3408454507201001,SL060,29.3
3411101009201001,SL060,24.7
3407373715701001,SL060,
3407373715801001,SL060,33.4
3407373715901001,SL060,
3406393903201001,SL060,27.3
3406393903201002,SL060,26
3407343408201001,SL060,
3405383802101001,SL060,29.7
3405383802102001,SL060,30.8
3407494909401001,SL060,28.6
3416202004001001,SL060,38.7
3416202004001002,SL060,36.4
3416202004001003,SL060,39.3
3416202004001004,SL060,31.7
3416202004001005,SL060,29.9
3416202004001006,SL060,35.6
3416202004001007,SL060,29
3416202004001008,SL060,35.7
3416202004001009,SL060,29.6
3416202004001010,SL060,34.6
3416202004001011,SL060,32.6
3416202004001012,SL060,32.5
3416202004001013,SL060,32.7
3416202004001014,SL060,34.4
3416202004001015,SL060,34
3416202004001016,SL060,31.3
3411101009301001,SL060,30.8
3407050509201001,SL060,28.6
3416202004101001,SL060,35.1
3407050509301001,SL060,41.2
3417262607301001,SL060,25.8
3401414105001001,SL060,32.6
3401414105002001,SL060,30.6
3401414105002002,SL060,28.5
3401414105003001,SL060,29.4
3401414105003002,SL060,30.6
3411101009401001,SL060,30
3402505012401001,SL060,29.7
3407343408301001,SL060,30.2
3407343408301002,SL060,31.5
3407424209801001,SL060,
3407343408401001,SL060,27.1
3411060606301001,SL060,36.7
3411060606302001,SL060,31
3411060606303001,SL060,30.3
3408020203801001,SL060,34.8
3408191913401001,SL060,
3406393903301001,SL060,26.7
3407050509401001,SL060,27.1
3411101009501001,SL060,28.1
3408454507301001,SL060,32.4
3407474707301001,SL060,31.4
3408161609801001,SL060,26.8
3411101009601001,SL060,33.1
3411101009601002,SL060,33.9
3411101009602001,SL060,32.9
3417262607401001,SL060,34.4
3408191913501001,SL060,32.2
3411101009701001,SL060,31.9
3401232304101001,SL060,25.9
3411060606401001,SL060,31.7
3401212103801001,SL060,32.6
3407050509501001,SL060,32.2
3411060606501001,SL060,26.6
3411060606601001,SL060,29
3411060606601002,SL060,29.2
3411060606701001,SL060,30
3411060606701002,SL060,29.9
3411060606701003,SL060,27.4
3410121206901001,SL060,
3408020203901001,SL060,28.7
3410464614101001,SL060,24.6
3407050509601001,SL060,
3402444412201001,SL060,34.1
3402444412201002,SL060,28.5
3408191913601001,SL060,
3407494909501001,SL060,30.1
3411101009801001,SL060,31.2
3401212103901001,SL060,28.7
3401232304201001,SL060,34.9
3401212104001001,SL060,29.6
3401212104002001,SL060,29.9
3407373716001001,SL060,34.2
3402444412301001,SL060,33.9
3408454507401001,SL060,31.1
3407424210001001,SL060,
3401141403501001,SL060,29.2
3401141403502001,SL060,27.6
3401141403503001,SL060,31
3401141403503002,SL060,31.1
3401141403503003,SL060,26.8
3401141403504001,SL060,33.1
3401141403504002,SL060,30.5
3411060606801001,SL060,28.6
3408161609901001,SL060,29.9
3408131304801001,SL060,29.5
3408161610001001,SL060,24.4
3415313125601001,SL060, 
3413282806901001,SL060,
3408191913801001,SL060,35.9
3408161610101001,SL060,31.3
3411101009901001,SL060,26.8
3408191913901001,SL060,
3416202003601001,SL060,34.2
3416202003601002,SL060,31.7
3416202003601003,SL060,34.8
3416202003601004,SL060,36.6
3416202003601005,SL060,32.1
3416202003601006,SL060,29.2
3416202003601007,SL060,34.9
3416202003601008,SL060,36
3416202003601009,SL060,39
3416202003601010,SL060,35.5
3416202003601011,SL060,31
3416202003601012,SL060,37.6
3410030307801001,SL060,38.9
3408161610201001,SL060,28.6
3407404009901001,SL060,
3407404010001001,SL060,29.9
3408454507501001,SL060,35.6
3407404010101001,SL060,26.4
3407090915901001,SL060,
3408161610301001,SL060,30.4
3407090916001001,SL060,
3408161610401001,SL060,
3408191914201001,SL060,31.4
3407343408601001,SL060,27.4
3407090916201001,SL060,26.5
3407090916401001,SL060,26.4
3407090916301001,SL060,28.9
3407050509701001,SL060,27.2
3413282807001001,SL060,30.9
3407050509901001,SL060,26.5
3408131304901001,SL060,28.1
3407373716101001,SL060,28.1
3408161610601001,SL060,32.6
3408161610602001,SL060,29.4
3407373716201001,SL060,30.6
3413282807101001,SL060,
3408191914301001,SL060,31.3
3407090916601001,SL060,28.8
3408454507601001,SL060,37.8
3417262607501001,SL060,34.7
3417262607601001,SL060,37.2
3411060606901001,SL060,29.8
3411060606901002,SL060,27.1
3411060606901003,SL060,31
3401141403601001,SL060,31
3401141403601002,SL060,23.2
3401141403602001,SL060,26.2
3401141403602002,SL060,26.2
3407050510001001,SL060,31
3417262607701001,SL060,
3407343408701001,SL060,25.5
3407474707401001,SL060,23.1
3407090916701001,SL060,
3401232304301001,SL060,35.3
3417262607801001,SL060,
3407090916801001,SL060,33
3409434307101001,SL060,30.3
3408191914501001,SL060,
3407090916901001,SL060,31.7
3407242408201001,SL060,27.1
3409080810101001,SL060,25.8
3409080810101002,SL060,30.1
3409080810101003,SL060,32.3
3409080810101004,SL060,31.2
3409080810101005,SL060,30
3409080810101006,SL060,25.5
3409080810101007,SL060,29.2
3409080810101008,SL060,32.7
3409080810101009,SL060,28.3
3409080810101010,SL060,26.4
3409080810101011,SL060,32
3409080810101012,SL060,30.7
3409080810101013,SL060,31.7
3409080810101014,SL060,26.2
3409080810101015,SL060,30.1
3409080810101016,SL060,26.3
3409080810101017,SL060,29.8
3409080810101018,SL060,26.2
3409080810101019,SL060,25.2
3409080810101020,SL060,28.4
3409080810101021,SL060,30.4
3409080810101022,SL060,29.8
3409080810101023,SL060,29.1
3409080810101024,SL060,28
3409080810101025,SL060,33.6
3409080810101026,SL060,27
3409080810101027,SL060,29
3409080810101028,SL060,29.4
3409080810101029,SL060,31.8
3409080810101030,SL060,28.6
3409080810101031,SL060,29.7
3409080810101032,SL060,28.7
3409080810101033,SL060,32.8
3409080810101034,SL060,30.1
3409080810101035,SL060,29.2
3409080810101036,SL060,27.5
3409080810101037,SL060,27.6
3409080810101038,SL060,26.5
3409080810101039,SL060,33.9
3409080810101040,SL060,33.9
3409080810101041,SL060, 
3409080810102001,SL060,34.6
3409080810102002,SL060,34.2
3409080810102004,SL060,33.9
3409080810102005,SL060,35.9
3409080810102007,SL060,34.4
3409080810102008,SL060,33.8
3409080810102009,SL060,36.8
3409080810102010,SL060,32.6
3409080810102011,SL060,34.6
3409080810102012,SL060,33.3
3409080810102013,SL060,33.8
3409080810102014,SL060,33.6
3409080810102016,SL060,32.8
3409080810102017,SL060,37.5
3409080810102020,SL060,34.1
3409080810102021,SL060,32.8
3409080810102023,SL060,34.6
3409080810102024,SL060,33.6
3409080810102026,SL060,35.7
3409080810102028,SL060,34.5
3409080810102029,SL060,33.7
3409080810102031,SL060,37.4
3409080810102032,SL060,33.9
3409080810102033,SL060,35.5
3409080810102034,SL060,37.8
3409080810102036,SL060,32.5
3409080810102037,SL060,33.7
3409080810102038,SL060,34.7
3409080810102039,SL060,33.3
3409080810102040,SL060,35.3
3409080810102042,SL060,31.5
3409080810102043,SL060,34.5
3409080810102045,SL060,35.9
3409080810102046,SL060,33.3
3409080810102047,SL060,33.6
3409080810102048,SL060,33.1
3409080810102049,SL060,33.7
3409080810103001,SL060,27.9
3409080810103002,SL060,28.1
3409080810103003,SL060,29
3409080810103004,SL060,30.3
3409080810103005,SL060,32.2
3409080810103006,SL060,32.8
3409080810103007,SL060,25.8
3409080810103008,SL060,29.3
3409080810103009,SL060,32.4
3409080810103010,SL060,29.3
3409080810103011,SL060,32.9
3409080810103012,SL060,31.8
3409080810103013,SL060,29.3
3409080810103014,SL060,27.9
3409080810103015,SL060,30.7
3409080810103016,SL060,27.8
3409080810103017,SL060,36.8
3409080810103018,SL060,26.8
3409080810103019,SL060,30.3
3409080810103020,SL060,31
3409080810103021,SL060,29.9
3409080810103022,SL060,30.3
3409080810103023,SL060,27.1
3409080810103024,SL060,32.3
3409080810103025,SL060,29.2
3409080810103026,SL060,30.1
3409080810103027,SL060,28.5
3409080810103028,SL060, 
3409080810103029,SL060, 
3409080810104001,SL060,32.5
3409080810104002,SL060,34.1
3409080810104003,SL060,32.3
3409080810104004,SL060,30.4
3409080810104005,SL060,33
3409080810104006,SL060,28.8
3409080810104007,SL060,32.8
3409080810104009,SL060,33.2
3409080810104010,SL060,30.6
3409080810104011,SL060,28.3
3409080810104012,SL060,30.1
3409080810104014,SL060,34.2
3409080810104016,SL060,32.7
3409080810104018,SL060,33
3409080810104019,SL060,32.7
3409080810104020,SL060,31.9
3409080810104021,SL060,31.8
3409080810104022,SL060,33.9
3409080810104023,SL060,33.7
3409080810104025,SL060,30.8
3409080810104026,SL060,33.8
3409080810104027,SL060,33.3
3409080810104030,SL060,32.5
3409080810104031,SL060,31.7
3409080810104032,SL060,32.5
3409080810104033,SL060,34.3
3409080810104035,SL060,35.3
3409080810104036,SL060,34.1
3409080810104037,SL060,31.6
3409080810104040,SL060,30.2
3409080810104041,SL060,32.7
3409080810105001,SL060,24.9
3409080810105002,SL060,30.7
3409080810105003,SL060,24.5
3409080810105004,SL060,27.6
3409080810105005,SL060,26.1
3409080810105006,SL060,27.2
3409080810105007,SL060,33.9
3409080810105008,SL060,30.2
3409080810105010,SL060,29.9
3409080810105011,SL060,30.5
3409080810105013,SL060,31.2
3409080810105014,SL060,30.6
3409080810105017,SL060,32.4
3409080810105018,SL060,33.8
3409080810105020,SL060,29.1
3409080810105021,SL060,27.4
3409080810105023,SL060,29.4
3409080810105024,SL060,31
3409080810105025,SL060,32.7
3409080810105026,SL060,32.6
3409080810105028,SL060,32.8
3409080810105029,SL060,31
3409080810105030,SL060,35.7
3409080810105031,SL060,33.3
3409080810105032,SL060,32.8
3409080810105033,SL060,31.9
3409080810105034,SL060,32.2
3409080810105035,SL060,28.8
3409080810105037,SL060,32.7
3409080810105038,SL060,32.7
3409080810106001,SL060,28.4
3409080810106002,SL060,31.5
3409080810106005,SL060,26.6
3409080810106006,SL060,28.1
3409080810106007,SL060,28.9
3409080810106008,SL060,27.3
3409080810106009,SL060,27.8
3409080810106010,SL060,27.9
3409080810106011,SL060,28.1
3409080810106012,SL060,25.8
3409080810106013,SL060,26.1
3409080810106014,SL060,26.7
3409080810106015,SL060,25.1
3409080810106016,SL060,31.7
3409080810106017,SL060,25.1
3409080810106018,SL060,27.7
3409080810106019,SL060,26.3
3409080810106021,SL060,25.9
3409080810106022,SL060,27.1
3409080810106023,SL060,24.4
3409080810106024,SL060,25.8
3409080810106025,SL060,27.1
3409080810106026,SL060,26.4
3409080810106027,SL060,26.4
3409080810106030,SL060,26.2
3409080810106031,SL060,26.1
3409080810106032,SL060,31.2
3409080816201001,SL060,30.4
3409171708301001,SL060,33.1
3409171708301002,SL060,26.8
3409171708301003,SL060,29.3
3407373716301001,SL060,
3408020204001001,SL060,27.9
3407090917001001,SL060,29.8
3413282807201001,SL060,35.9
3413282807201002,SL060,34.6
3413282807201003,SL060,37.1
3407050510201001,SL060,26.5
3407050510201002,SL060,33.3
3407050510101001,SL060,34.9
3407050510301001,SL060,
3411101010001001,SL060,35.2
3407050510601001,SL060,
3407050510401001,SL060,
3407050510501001,SL060,30.7
3402222212201001,SL060,
3402444412401001,SL060,
3402222290801001,SL060,26.8
3415313112201001,SL060, 
3415313112201002,SL060, 
3415313112201003,SL060, 
3415313112201004,SL060, 
3408454507701001,SL060,29
3401040405101001,SL060,30.8
3411101010101001,SL060,32.1
3401181809601001,SL060,28.3
3408161610701001,SL060,26.6
3401232304401001,SL060,31.7
3401232304402001,SL060,28.8
3401232304402002,SL060,30.4
3401232304402003,SL060,30.7
3401212104101001,SL060,31.3
3401212104101002,SL060,34.6
3401212104101003,SL060,33.6
3401212104101004,SL060,31.6
3401212104101005,SL060,32.7
3401212104101006,SL060,30.2
3401212104101007,SL060,33
3401212104101008,SL060,34
3401212104101009,SL060,32.9
3401212104101010,SL060,29.2
3401212104101011,SL060,30.8
3401212104101012,SL060,33
3401212104101013,SL060,30
3401212104102001,SL060,31.4
3401212104102002,SL060,30.9
3401212104102003,SL060,30.2
3401212104102004,SL060,33.2
3401212104102005,SL060,31
3401212104102006,SL060,29.8
3401212104102007,SL060,38.9
3401212104102008,SL060,40.2
3401212104102009,SL060,26.6
3401212104102010,SL060,27.4
3401212104103001,SL060,29.9
3401212104103002,SL060,33
3401212104103003,SL060,32.8
3401212104103004,SL060,25.8
3401212104103005,SL060,33.1
3401212104103006,SL060,34.1
3401212104103007,SL060,36.7
3401212104103008,SL060,33.3
3401212104103009,SL060,31.1
3401212104103010,SL060,28.8
3401212104103011,SL060, 
3401212104104001,SL060,30.2
3401212104104002,SL060,33.4
3401212104104003,SL060,34.8
3401212104104004,SL060,32.3
3401212104104005,SL060,35.5
3401212104104006,SL060,35.1
3401212104104007,SL060,38
3401212104104008,SL060,32.4
3401212104104009,SL060,30.7
3401212104104010,SL060,30.3
3401212104104011,SL060,32.6
3401212104104012,SL060,34.9
3401212104104013,SL060,30.1
3401212104104014,SL060,30.7
3401212104105001,SL060,28.8
3401212104105002,SL060,32.5
3401212104105003,SL060,33.5
3401212104105004,SL060,32.3
3401212104105005,SL060,33.3
3401212104105006,SL060,33.2
3401212104105007,SL060,33.7
3401212104105008,SL060,31.6
3401212104105009,SL060,35.1
3401212104105010,SL060,29.5
3401212104105011,SL060,32.7
3401212104105012,SL060,34.9
3401212104105013,SL060,32.4
3401212104105014,SL060,32.1
3401212104106001,SL060,28.5
3401212104106002,SL060,29.3
3401212104106003,SL060,35.9
3401212104106004,SL060,32.5
3401212104106005,SL060,30
3401212104106006,SL060,31.6
3401212104106007,SL060,32.3
3401212104106008,SL060,33.9
3401212104106009,SL060,31.8
3401212104107001,SL060,32.2
3401212104107002,SL060,32.5
3401212104107003,SL060,27.2
3401212104107004,SL060,32.9
3401212104107005,SL060,32
3401212104107006,SL060,30
3401212104107007,SL060,30.7
3401212104107008,SL060,28.6
3401212104107009,SL060,28.7
3401212104107010,SL060,33.3
3401212104107011,SL060,36.1
3401212104107012,SL060,34.4
3401212104107013,SL060,37.6
3401212104107014,SL060,34.3
3401212104107015,SL060,30.7
3401212104107016,SL060,32.4
3401212104107017,SL060,29
3401212104107018,SL060,29.4
3401212104107019,SL060,28.1
3401212104107020,SL060,32.7
3401212104107021,SL060,30.1
3401212104107022,SL060, 
3401212104108001,SL060,37.9
3401212104108002,SL060,31.9
3401212104108003,SL060,33.5
3401212104108004,SL060,29.7
3401212104108005,SL060,29
3401212104108006,SL060,30.4
3401212104108007,SL060,28.2
3401212104108008,SL060,28.3
3401212104108009,SL060,38.5
3401212104108010,SL060,31
3401212104108011,SL060,29.8
3401212104108012,SL060,28.8
3401212104108013,SL060,32.6
3401212104108014,SL060,29.3
3401212104108015,SL060,31.8
3401212104108016,SL060,26.3
3408161610801001,SL060,
3401181809701001,SL060,31.5
3401040405201001,SL060,32.3
3401040405201002,SL060,30.7
3401040405201003,SL060,31.8
3401040405201004,SL060,32.7
3401040405201005,SL060,30.7
3401040405201006,SL060,29.7
3401040405201007,SL060,32.3
3401040405201008,SL060,32.9
3401040405201009,SL060,32.1
3401040405201010,SL060,31.7
3401040405301001,SL060,28.5
3401040405302001,SL060,34.8
3401040405302002,SL060,33.7
3401040405302003,SL060,31.4
3401040405303002,SL060,34.8
3401040405303003,SL060,33.1
3401040405303004,SL060,35.1
3401040405304001,SL060,27.1
3401040405304002,SL060,30.6
3401040405305002,SL060,29
3417262607901001,SL060,32.5
3408191914601001,SL060,
3408161610901001,SL060,
3407090917201001,SL060,28.3
3408191914701001,SL060,
3407373716401001,SL060,29.6
3407090917301001,SL060,26.2
3408161611001001,SL060,29.5
3407090917401001,SL060,28.5
3408454507801001,SL060,25.1
3408454507801002,SL060,29.6
3408161611101001,SL060,31.3
3408191914801001,SL060,
3402222212401001,SL060,29.5
3407404010301001,SL060,24.6
3401232304501001,SL060,24.6
3401232304501002,SL060,28.1
3402444412501001,SL060,
3402222212501001,SL060,32.4
3402222212501002,SL060,37.9
3402222212501003,SL060,34.5
3402222212502001,SL060,28.4
3402222212502002,SL060,26.9
3402222212502003,SL060,31.9
3402222212502004,SL060,30.6
3402222212502005,SL060,27.3
3402222212502006,SL060,26.1
3402222212503001,SL060,34.6
3402222212503002,SL060,33.3
3402222212503003,SL060,32
3402222212503004,SL060,30.4
3402222212503005,SL060,26.6
3402222212503006,SL060,27.5
3402222212503007,SL060,31.2
3402222212503008,SL060,27
3402222212504001,SL060,30
3402222212504002,SL060,39.4
3402222212504003,SL060,35.8
3402222212504004,SL060,34.2
3402222212505001,SL060,27.6
3402222212505002,SL060,30
3402222212506001,SL060,32.8
3402222212506002,SL060,30.6
3402222212506003,SL060,29.2
3402222212506004,SL060,28.6
3402222212507001,SL060,30.8
3402222212507002,SL060,26.1
3402222212507003,SL060,26.8
3402222212507004,SL060,37.2
3402222212508002,SL060,32.6
3402222212508003,SL060,34
3402222212508004,SL060,31.4
3401181809801001,SL060,35.9
3401181809801002,SL060,32.1
3401181809801003,SL060,35.5
3401181809801004,SL060,28.2
3401181809801005,SL060,24.1
3401181809801006,SL060,29.2
3408161611201001,SL060,35
3408161611202001,SL060,32.4
3401181809901001,SL060,30
3401181810001001,SL060,36.2
3401181810001002,SL060,33.7
3401181810001003,SL060,29
3401181810001004,SL060,28.1
3401181810001005,SL060,31.1
3401181810001006,SL060,27.7
3401181810001007,SL060,30.3
3401181810101001,SL060,34.6
3401181810101002,SL060,35.1
3401181810101003,SL060,33
3401181810101004,SL060,31.8
3401181810101005,SL060,34.6
3401181810101006,SL060,33.8
3408191915001001,SL060,30.4
3401414105101001,SL060,28.2
3401414105101002,SL060,29.6
3407090917501001,SL060,26.2
3408191915101001,SL060,31.6
3413282807301001,SL060,30.1
3413282807301002,SL060,33.1
3413282807301003,SL060,28.6
3413282807301004,SL060,30.5
3413282807301005,SL060,31.7
3413282807301006,SL060,32.5
3413282807301007,SL060,27.7
3413282807301008,SL060,29.2
3401292905901001,SL060,32.5
3401292905901002,SL060,36.4
3407090917601001,SL060,
3407050510701001,SL060,
3407343408801001,SL060,31.4
3411101010201001,SL060,31.3
3415313112401001,SL060, 
3416202004201001,SL060,31.5
3416202004201002,SL060,33.6
3416202004201003,SL060,33.8
3416484804801001,SL060,29.4
3402505012501001,SL060,29.2
3407090917701001,SL060,27.3
3410030307901001,SL060,34.5
3410030307901002,SL060,28.5
3410030307901003,SL060,27.3
3410030307901004,SL060,31.1
3410030307901005,SL060,24.7
3410030307902001,SL060,26.2
3410030307902002,SL060,25.4
3410030307902003,SL060,26.1
3410030307902004,SL060,28.9
3410030307902005,SL060,26.7
3410030307902006,SL060,22.4
3410030307902007,SL060,26
3410030307903001,SL060,31.3
3410030307903002,SL060,35
3410030307903003,SL060,29.4
3410030307903004,SL060,34.2
3410030307903005,SL060,29
3410030307903006,SL060,30.1
3410030307903007,SL060,28.9
3403333302801001,SL060,28.4
3402222212601001,SL060,
3407090917801001,SL060,
3401232304601001,SL060,29
3401232304601002,SL060,28.8
3405383802201001,SL060,36.6
3405383802201002,SL060,36.2
3405383802201003,SL060,40.2
3405383802201004,SL060,39
3405383802201005,SL060,33.7
3405383802201006,SL060,35.6
3405383802202001,SL060,29.3
3405383802202002,SL060,28.3
3405383802203001,SL060,26.4
3405383802203002,SL060,27.4
3405383802203003,SL060,31.1
3405383802203004,SL060,26.5
3405383802204001,SL060,31.2
3405383802204002,SL060,30.3
3405383802204003,SL060,31.1
3405383802204004,SL060,28.3
3405383802205001,SL060,36.7
3405383802205002,SL060,33.8
3416202004301001,SL060,29.5
3415313125901001,SL060, 
3417262608001001,SL060,32
3407090917901001,SL060,
3407090918001001,SL060,26.2
3402444412601001,SL060,28.5
3408454507901001,SL060,37.6
3416484809401001,SL060,29.7
3416484809401002,SL060,28.3
3416484809401003,SL060,31.2
3402222212701001,SL060,26.3
3409080810201001,SL060,41.1
3409080810202001,SL060,32.6
3409080810202002,SL060,35.9
3409080810202003,SL060,34
3409080810203001,SL060,38.5
3409080810203002,SL060,36.1
3409080810203003,SL060,28.6
3409080810203004,SL060,31.8
3409080810203005,SL060,26.6
3409080810203006,SL060,27.4
3409080810203007,SL060,27.7
3409080810203008,SL060,31.6
3409080810203009,SL060,29.4
3409080810203010,SL060,25.3
3409080810204001,SL060,35.3
3409080810204002,SL060,38.2
3409080810204003,SL060,30.8
3409080810204004,SL060,33.6
3409080810204005,SL060,31.4
3409080810205001,SL060,34.1
3409080810205002,SL060,33.2
3409080810205003,SL060,33.2
3409080810205004,SL060,31.6
3409080810205005,SL060,36.7
3409080810205006,SL060,31.3
3409080810205007,SL060,29.1
3401292906001001,SL060,31.5
3407242408301001,SL060,28.7
3415313112501001,SL060, 
3416202004401001,SL060,35.6
3402222212801001,SL060,30.3
3412363690101001,SL060,24.4
3412363690101002,SL060,22.4
3412363690101003,SL060,22.7
3408454508001001,SL060,
3408191915201001,SL060,32
3403333302901001,SL060,30.8
3401040405401001,SL060,31.8
3403333303001001,SL060,27.7
3408454508101001,SL060,34.2
3408454508101002,SL060,30.1
3408454508101003,SL060,32.4
3408454508101004,SL060,31.9
3408454508101005,SL060,31.7
3408454508102001,SL060,34.3
3408454508102002,SL060,31.7
3408454508102003,SL060,34.2
3408454508102004,SL060,32.8
3408454508102005,SL060,30.8
3408454508102006,SL060,31.1
3408454508102007,SL060,33.6
3408454508102008,SL060,35.3
3408454508102009,SL060,24.8
3408454508102010,SL060,38.1
3408454508102011,SL060, 
3401181810201001,SL060,34.7
3401181810201002,SL060,35.1
3401181810201003,SL060,31.5
3401181810202001,SL060,34.8
3401181810202002,SL060,31
3401181810202003,SL060,25.8
3401181810202004,SL060,30.7
3402505012601001,SL060,27.9
3402505012601002,SL060,29.8
3415313112601001,SL060, 
3404070702701001,SL060,30.9
3404070702701002,SL060,30.4
3404070702701003,SL060,40.5
3404070702701004,SL060,34
3404070702701005,SL060,30
3404070702701006,SL060,35.6
3404070702702001,SL060,34.7
3404070702702002,SL060,26.1
3404070702702003,SL060,32.7
3404070702702004,SL060,30.4
3404070702702005,SL060,26
3404070702702006,SL060,30.3
3404070702702007,SL060,30.6
3404070702703001,SL060,41.2
3404070702703002,SL060,30.3
3404070702703003,SL060,33.4
3404070702703004,SL060,26
3404070702703005,SL060,29.4
3412272702401001,SL060,27.2
3412272702401002,SL060,28.5
3405353501101001,SL060,30.7
3405353501101002,SL060,28.6
3405353501101003,SL060,28.5
3405353501101004,SL060,27.5
3405353501101005,SL060,32.1
3405353501101006,SL060,29.3
3405353501101007,SL060,28.2
3405353501102001,SL060,32.9
3405353501102002,SL060,26
3405353501102003,SL060,28.8
3405353501103001,SL060,28.7
3405353501103002,SL060,28.3
3405353501103003,SL060,28.3
3405353501103004,SL060,26.7
3405353501103005,SL060,29.7
3405353501103006,SL060,26.8
3405353501103007,SL060,27.5
3405353501103008,SL060,31.8
3408161611301001,SL060,30.8
3408161611302001,SL060,29.5
3408191915301001,SL060,
3401040405501001,SL060,27.9
3408191915401001,SL060,
3415313112701001,SL060, 
3412323203501001,SL060,28.6
3412323203501002,SL060,27.8
3412151503901001,SL060,27.4
3401232304701001,SL060,29.5
3401232304701002,SL060,25.9
3407373716501001,SL060,
3408191915501001,SL060,
3416202004501001,SL060,33.6
3416202004501002,SL060,35.6
3416202004501003,SL060,33.9
3416202004501004,SL060,30.9
3416202004502001,SL060,33.6
3416202004502002,SL060,32
3416202004502003,SL060,32.8
3416202004502004,SL060,30.5
3416202004502005,SL060,30.4
3416202004502006,SL060,30
3416202004502007,SL060,27.8
3416202004502008,SL060,31.3
3416202004502009,SL060,27.2
3416202004502010,SL060,27
3416202004503001,SL060,37.9
3416202004503002,SL060,41.1
3416202004503003,SL060,32.3
3416202004503004,SL060,34.6
3416202004503005,SL060,34.3
3416202004503006,SL060,37.6
3416202004503007,SL060,34.3
3416202004503008,SL060,33.1
3416202004503009,SL060,29.7
3416202004503010,SL060,30.1
3416202004503011,SL060,27.5
3416202004503012,SL060,33
3416202004503013,SL060,31.9
3416202004503014,SL060,29.7
3416202004503015,SL060,33.3
3416202004503016,SL060,38.5
3416202004503017,SL060,28.5
3416202004503018,SL060,33
3416202004503019,SL060,29.5
3416202004504001,SL060,33.7
3416202004504002,SL060,30.4
3416202004504003,SL060,31.1
3416202004504004,SL060,27.9
3416202004504005,SL060,32.8
3416202004504006,SL060,29.7
3416202004504007,SL060,23.6
3416202004504008,SL060,28.3
3416202004504009,SL060,30.1
3416010190101001,SL060, 
3416010190101002,SL060, 
3416202004601001,SL060,29.3
3416010102701001,SL060, 
3415313190401001,SL060, 
3415313112801001,SL060, 
3402222212901001,SL060,34.7
3407090918101001,SL060,25.3
3407474707501001,SL060,31.6
3407474707501002,SL060,27.2
3407474707502001,SL060,32.5
3407474707502002,SL060,29.6
3401212104201001,SL060,33.1
3401212104202001,SL060,31
